annee;code_sexe;sexe;code_secteur_cnu;secteur_disciplinaire;code_groupe_corps;groupe_de_corps;code_uai;etablissement;code_academie;academie;code_region;region;code_pres;PRES;code_idex;IDEX;beneficiaires;geolocalisation
2005;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0421095M;Université de Saint-Étienne - Jean Monnet;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.42442, 4.393426
2005;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0490970N;Université d'Angers;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;3;47.47702, -0.54955
2005;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0691774D;Université Lyon 1 - Claude Bernard;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;8;45.77916, 4.872874
2005;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;1;48.84412, 2.355615
2005;2;Femmes;4;Santé;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;1;48.69818, 2.181768
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0130221V;Institut détudes politiques d'Aix-en-Provence;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;2;43.53149, 5.446984
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;3;48.11605, -1.67414
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0380134P;Institut détudes politiques de Grenoble;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19159, 5.770637
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0660437S;Université de Perpignan;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;3;42.68099, 2.902596
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0751718K;Université Paris 2 - Panthéon Assas;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;10;48.8468, 2.34486
2006;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0772502B;Université de Marne-la-Vallée;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.84009, 2.586249
2006;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;18;43.29206, 5.359012
2006;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;5;46.5857, 0.345813
2006;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0870669E;Université de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;45.82649, 1.258314
2006;1;Hommes;2;Lettres et sciences humaines;1;Professeurs et assimilés;9830445S;Université de la Nouvelle-Calédonie;40;Nouvelle-Calédonie;00;TOM + Collectivités territoriales;;Hors PRES;;Hors IDEX;1;-22.2686, 166.4242
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;19;49.18818, -0.36381
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0171463Y;Université de La Rochelle;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;10;46.14182, -1.15113
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0250082D;École nationale supérieure de mécanique et des microtechniques de Besançon;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;6;47.25001, 5.994008
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0290346U;Université de Brest - Bretagne occidentale;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;9;48.39843, -4.5083
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0310152X;Institut national des sciences appliquées de Toulouse;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;8;43.57185, 1.464936
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0341088Y;Université Montpellier 2 - Sciences techniques du Languedoc;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;34;43.6315, 3.860602
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0350097R;Institut national des sciences appliquées de Rennes;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;2;48.1208, -1.63575
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0440100V;École centrale de Nantes;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;5;47.24824, -1.5499
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0440984F;Université Nantes;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;21;47.20964, -1.55578
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;17;45.77626, 3.091604
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0631833A;Institut français de mécanique avancée de Clermont-Ferrand;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;3;45.76181, 3.113101
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0660437S;Université de Perpignan;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;4;42.68099, 2.902596
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0691775E;Université Lyon 2 - Lumière;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.74955, 4.837425
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0751717J;Université Paris 1 - Panthéon Sorbonne;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;3;48.8468, 2.34486
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;4;48.86672, 2.35429
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;4;49.87624, 2.266836
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;1;43.94944, 4.816998
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0900424X;Université de technologie de Belfort-Montbéliard;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;2;47.58643, 6.865797
2006;1;Hommes;3;Sciences;1;Professeurs et assimilés;0921225G;École centrale de Paris;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;4;48.766, 2.286457
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0595964M;Université du Littoral - Côte d'Opale;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;4;51.03955, 2.372557
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0630095L;École nationale supérieure de chimie de Clermont-Ferrand;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.76408, 3.112326
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0681166Y;Université de Mulhouse - Haute Alsace;15;Strasbourg;42;Alsace;;Hors PRES;;Hors IDEX;4;47.729, 7.310924
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0690187D;École centrale de Lyon;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;4;45.78262, 4.766263
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0691774D;Université Lyon 1 - Claude Bernard;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;21;45.77916, 4.872874
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753237L;Arts et Métiers ParisTech;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;6;48.83376, 2.357537
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0760165S;Institut national des sciences appliquées de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;4;49.38704, 1.065087
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0761904G;Université de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;7;49.46033, 1.067308
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0762762P;Université du Havre;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;5;49.49638, 0.129346
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0781944P;Université de Versailles Saint-Quentin;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;5;48.7997, 2.140946
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;9;49.87624, 2.266836
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0870669E;Université de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;10;45.82649, 1.258314
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0931238R;Université Paris 13 - Paris Nord;24;Créteil;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;11;48.95591, 2.338811
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0951376E;École nationale supérieure de l'électronique et de ses applications;25;Versailles;11;Île-de-France;0932558A;PRES COLLEGIUM;;Hors IDEX;1;49.03901, 2.071321
2008;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;9830445S;Université de la Nouvelle-Calédonie;40;Nouvelle-Calédonie;00;TOM + Collectivités territoriales;;Hors PRES;;Hors IDEX;1;-22.2686, 166.4242
2008;1;Hommes;4;Santé;1;Professeurs et assimilés;0331765P;Université Bordeaux 2 - Victor Segalen;04;Bordeaux;72;Aquitaine;;Hors PRES;;Hors IDEX;3;
2008;1;Hommes;4;Santé;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;9;43.61493, 3.873641
2008;1;Hommes;4;Santé;1;Professeurs et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;4;48.11605, -1.67414
2008;1;Hommes;4;Santé;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.87624, 2.266836
2008;1;Hommes;4;Santé;1;Professeurs et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;46.5857, 0.345813
2008;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;5;43.29206, 5.359012
2008;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0290346U;Université de Brest - Bretagne occidentale;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.39843, -4.5083
2008;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
2008;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0631262E;Université Clermont-Ferrand 1 - Auvergne;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77115, 3.088561
2008;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;1;48.69818, 2.181768
2008;1;Hommes;5;STAPS;1;Professeurs et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;2;45.77626, 3.091604
2008;1;Hommes;5;STAPS;1;Professeurs et assimilés;0921204J;Université Paris 10 - Nanterre;25;Versailles;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;1;48.90472, 2.20883
2008;1;Hommes;5;STAPS;2;Maîtres de conférences et assimilés;0331765P;Université Bordeaux 2 - Victor Segalen;04;Bordeaux;72;Aquitaine;;Hors PRES;;Hors IDEX;1;
2008;1;Hommes;5;STAPS;2;Maîtres de conférences et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;1;43.94944, 4.816998
2008;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;2;43.29206, 5.359012
2008;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0751717J;Université Paris 1 - Panthéon Sorbonne;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;2;48.8468, 2.34486
2008;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0921204J;Université Paris 10 - Nanterre;25;Versailles;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;2;48.90472, 2.20883
2008;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.61493, 3.873641
2008;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0761904G;Université de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;1;49.46033, 1.067308
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0211237F;Université de Dijon - Bourgogne;07;Dijon;26;Bourgogne;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;2;47.3141, 5.066377
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0381839T;Université Grenoble 2 - Pierre Mendès France;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;2;45.18961, 5.769436
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753455Y;École normale supérieure;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;2;48.84183, 2.344034
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753478Y;École nationale des chartes;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.84863, 2.343014
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0753480A;Collège de France;01;Paris;11;Île-de-France;;Hors PRES;;Hors IDEX;1;48.84916, 2.345613
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0921204J;Université Paris 10 - Nanterre;25;Versailles;11;Île-de-France;0755698L;PRES Paris Lumières;;Hors IDEX;9;48.90472, 2.20883
2008;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;3;48.78816, 2.445964
2008;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0341089Z;Université Montpellier 3 - Paul-Valéry;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.63678, 3.867299
2008;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0381839T;Université Grenoble 2 - Pierre Mendès France;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;3;45.18961, 5.769436
2008;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0751723R;Université Paris 7 - Denis Diderot;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.8303, 2.381357
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0180910S;École nationale supérieure d'ingénieurs de Bourges;18;Orléans-Tours;24;Centre;;Hors PRES;;Hors IDEX;1;
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0290346U;Université de Brest - Bretagne occidentale;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;2;48.39843, -4.5083
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0310152X;Institut national des sciences appliquées de Toulouse;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;3;43.57185, 1.464936
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0311382J;Université Toulouse 1 - Sciences sociales;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;1;43.60635, 1.435616
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0311384L;Université Toulouse 3 - Paul Sabatier;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;5;43.55708, 1.466079
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;9;45.19144, 5.767264
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0450855K;Université d'Orléans;18;Orléans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Université;;Hors IDEX;4;47.8482, 1.932077
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0593279U;Université de Valenciennes - Hainaut-Cambrésis;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.32856, 3.51461
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0750736T;Paris Dauphine;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;1;48.87114, 2.275291
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0751717J;Université Paris 1 - Panthéon Sorbonne;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.8468, 2.34486
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.8512, 2.340784
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0751722P;Université Paris 6 - Pierre et Marie Curie;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;11;48.84641, 2.354846
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0753455Y;École normale supérieure;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;1;48.84183, 2.344034
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0870862P;École nationale supérieure de céramique industrielle de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;2;45.8365, 1.242573
2008;2;Femmes;3;Sciences;1;Professeurs et assimilés;0951793H;Université de Cergy-Pontoise;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;1;49.04102, 2.080776
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0101060Y;Université de technologie de Troyes;19;Reims;21;Champagne-Ardenne;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;1;48.27235, 4.076512
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0171463Y;Université de La Rochelle;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;2;46.14182, -1.15113
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0310152X;Institut national des sciences appliquées de Toulouse;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;4;43.57185, 1.464936
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;12;45.19144, 5.767264
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0593561A;Université Lille 3 - Charles-de-Gaulle;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.62662, 3.125444
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0601223D;Université de technologie de Compiègne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;3;49.41483, 2.817877
2008;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0673021V;Université de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;8;UNISTRA;10;48.58004, 7.765612
